,Address,광역시도,시도,입점수
387,서울 강서구 금낭화로 146 (방화동),서울특별시,강서구,1
388,서울 강서구 공항대로 24 (공항동),서울특별시,강서구,1
389,서울 강서구 마곡중앙5로 81 (마곡동),서울특별시,강서구,1
390,"서울 강서구 방화대로34길 92 (방화동, 불해빌딩)",서울특별시,강서구,1
391,서울 강서구 강서로 462 (등촌동),서울특별시,강서구,1
392,서울 강서구 양천로 689 (염창동),서울특별시,강서구,1
393,서울 강서구 양천로 583 (염창동),서울특별시,강서구,1
394,서울 강서구 공항대로 629 (염창동),서울특별시,강서구,1
395,서울 강서구 우현로 15 (화곡동),서울특별시,강서구,1
396,서울 강서구 강서로45길 5 (화곡동),서울특별시,강서구,1
397,"서울 강서구 양천로 551-17 (가양동, 한화비즈메트로1차)",서울특별시,강서구,1
398,서울 강서구 등촌로5길 80 (화곡동),서울특별시,강서구,1
399,서울 강서구 화곡로 133 (화곡동),서울특별시,강서구,1
400,서울 강서구 곰달래로 135 (화곡동),서울특별시,강서구,1
401,서울 강서구 강서로 161 (화곡동),서울특별시,강서구,1
402,서울 강서구 가로공원로76길 61 (화곡동),서울특별시,강서구,1
403,서울 강서구 까치산로 79 (화곡동),서울특별시,강서구,1
404,서울 구로구 경인로40길 12 (개봉동),서울특별시,구로구,1
405,서울 구로구 개봉로3길 26 (개봉동),서울특별시,구로구,1
406,서울 구로구 개봉로 69 (개봉동),서울특별시,구로구,1
407,서울 구로구 구로동로 157 (구로동),서울특별시,구로구,1
408,"서울 구로구 고척로 228-6 (고척동, 종만빌딩)",서울특별시,구로구,1
409,"서울 구로구 경인로 397 (고척동, 골든타워빌딩)",서울특별시,구로구,1
410,서울 구로구 구로동로 240 (구로동),서울특별시,구로구,1
411,서울 구로구 구로중앙로28길 73 (구로동),서울특별시,구로구,1
412,서울 구로구 고척로 149 (고척동),서울특별시,구로구,1
413,"서울 구로구 구로중앙로 68 (구로동, 신안타워)",서울특별시,구로구,1
414,서울 구로구 디지털로31길 81 (구로동),서울특별시,구로구,1
415,서울 구로구 경인로 482 (구로동),서울특별시,구로구,1
416,서울 구로구 구로중앙로 228 (신도림동),서울특별시,구로구,1
417,서울 구로구 디지털로33길 11 (구로동),서울특별시,구로구,1
418,서울 구로구 디지털로32길 43 (구로동),서울특별시,구로구,1
419,서울 구로구 도림로 79 (구로동),서울특별시,구로구,1
420,서울 구로구 구로중앙로 174 (구로동),서울특별시,구로구,1
421,서울 구로구 디지털로30길 31 (구로동),서울특별시,구로구,1
422,서울 구로구 구일로 110 (구로동),서울특별시,구로구,1
423,서울 구로구 디지털로27길 127 (가리봉동),서울특별시,구로구,1
424,서울 구로구 경인로47길 14 (고척동),서울특별시,구로구,1
425,"서울 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",서울특별시,구로구,1
426,서울 구로구 연동로 312 (항동),서울특별시,구로구,1
427,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",서울특별시,구로구,1
428,서울 구로구 새말로 97 (구로동),서울특별시,구로구,1
429,서울 구로구 오류로8길 65 (오류동),서울특별시,구로구,1
430,서울 구로구 경인로20길 6 (오류동),서울특별시,구로구,1
431,서울 구로구 부일로 872 (온수동),서울특별시,구로구,1
432,서울 구로구 천왕로 36 (천왕동),서울특별시,구로구,1
433,서울 구로구 디지털로26길 5 (구로동),서울특별시,구로구,1
434,서울 금천구 가산디지털1로 171 (가산동),서울특별시,금천구,1
435,서울 금천구 디지털로9길 32 (가산동),서울특별시,금천구,1
436,서울 금천구 가산디지털2로 70 (가산동),서울특별시,금천구,1
437,서울 금천구 가산로 111 (가산동),서울특별시,금천구,1
438,서울 금천구 가산디지털2로 108 (가산동),서울특별시,금천구,1
439,서울 금천구 벚꽃로 286 (가산동),서울특별시,금천구,1
440,서울 금천구 벚꽃로 244 (가산동),서울특별시,금천구,1
441,서울 금천구 가산디지털1로 196 (가산동),서울특별시,금천구,1
442,서울 금천구 가산디지털2로 123 (가산동),서울특별시,금천구,1
443,"서울 금천구 가산디지털1로 30 (가산동, 에이스하이엔드타워10)",서울특별시,금천구,1
444,"서울 금천구 시흥대로 291 (독산동, 금천롯데캐슬골드파크3차)",서울특별시,금천구,1
445,"서울 금천구 독산로 218 (독산동, 창영빌딩)",서울특별시,금천구,1
446,서울 금천구 시흥대로 399 (독산동),서울특별시,금천구,1
447,서울 금천구 시흥대로 150 (시흥동),서울특별시,금천구,1
448,서울 금천구 독산로 124 (시흥동),서울특별시,금천구,1
449,서울 금천구 시흥대로 476 (독산동),서울특별시,금천구,1
450,서울 금천구 시흥동,서울특별시,금천구,1
451,서울 금천구 시흥대로63길 8 (시흥동),서울특별시,금천구,1
452,"서울 금천구 시흥대로 88 (시흥동, 오복빌딩)",서울특별시,금천구,1
453,서울 금천구 금하로 748 (시흥동),서울특별시,금천구,1
454,서울 금천구 금하로 690 (시흥동),서울특별시,금천구,1
455,서울 영등포구 국제금융로8길 27-9 (여의도동),서울특별시,영등포구,1
456,서울 영등포구 버드나루로 87 (영등포동7가),서울특별시,영등포구,1
457,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",서울특별시,영등포구,1
458,서울 영등포구 당산로 159 (당산동4가),서울특별시,영등포구,1
459,서울 영등포구 대림로 212 (대림동),서울특별시,영등포구,1
460,서울 영등포구 도림로31길 2 (대림동),서울특별시,영등포구,1
461,서울 영등포구 도림로 326 (신길동),서울특별시,영등포구,1
462,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",서울특별시,영등포구,1
463,서울 영등포구 63로 40 (여의도동),서울특별시,영등포구,1
464,서울 영등포구 문래로 89 (문래동3가),서울특별시,영등포구,1
465,서울 영등포구 여의대방로 141 (신길동),서울특별시,영등포구,1
466,서울 영등포구 국회대로 780 (여의도동),서울특별시,영등포구,1
467,서울 영등포구 양평로 126 (양평동5가),서울특별시,영등포구,1
468,서울 영등포구 신길로 163 (신길동),서울특별시,영등포구,1
469,서울 영등포구 신길로 42 (신길동),서울특별시,영등포구,1
470,서울 영등포구 도림로 280 (신길동),서울특별시,영등포구,1
471,서울 영등포구 영등포로 353 (신길동),서울특별시,영등포구,1
472,서울 영등포구 도신로 229 (신길동),서울특별시,영등포구,1
473,서울 영등포구 신풍로 52-1 (신길동),서울특별시,영등포구,1
474,"서울 영등포구 선유서로25길 19 (양평동2가, 오목교투웨니퍼스트)",서울특별시,영등포구,1
475,서울 영등포구 여의나루로 113 (여의도동),서울특별시,영등포구,1
476,서울 영등포구 국제금융로8길 2 (여의도동),서울특별시,영등포구,1
477,서울 영등포구 의사당대로 108 (여의도동),서울특별시,영등포구,1
478,서울 영등포구 당산로 110 (당산동3가),서울특별시,영등포구,1
479,서울 영등포구 영등포로 272 (영등포동3가),서울특별시,영등포구,1
480,서울 영등포구 영신로19길 15 (영등포동),서울특별시,영등포구,1
481,서울 영등포구 영등포로35길 19 (영등포동6가),서울특별시,영등포구,1
482,"서울 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",서울특별시,영등포구,1
483,서울 영등포구 경인로 775 (문래동3가),서울특별시,영등포구,1
484,서울 영등포구 경인로 838-1 (영등포동),서울특별시,영등포구,1
485,서울 영등포구 영중로 37 (영등포동4가),서울특별시,영등포구,1
486,"서울 영등포구 당산로 42 (문래동3가, 홈플러스)",서울특별시,영등포구,1
487,서울 영등포구 버드나루로 51 (영등포동2가),서울특별시,영등포구,1
488,서울 영등포구 은행로 38 (여의도동),서울특별시,영등포구,1
489,서울 동작구 사당로17가길 13 (사당동),서울특별시,동작구,1
490,서울 동작구 노량진로 200 (노량진동),서울특별시,동작구,1
491,서울 동작구 노량진로 110 (노량진동),서울특별시,동작구,1
492,서울 동작구 시흥대로 658 (신대방동),서울특별시,동작구,1
493,"서울 동작구 노량진로 24 (대방동, 한신빌딩)",서울특별시,동작구,1
494,서울 동작구 여의대방로 90 (신대방동),서울특별시,동작구,1
495,"서울 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)",서울특별시,동작구,1
496,서울 동작구 동작대로7길 100 (사당동),서울특별시,동작구,1
497,서울 동작구 동작대로 45 (사당동),서울특별시,동작구,1
498,서울 동작구 상도로 277 (상도1동),서울특별시,동작구,1
499,서울 동작구 사당로 2 (상도동),서울특별시,동작구,1
500,서울 동작구 상도로 78 (대방동),서울특별시,동작구,1
501,서울 동작구 양녕로 183 (상도동),서울특별시,동작구,1
502,서울 동작구 사당로 285 (사당동),서울특별시,동작구,1
503,서울 동작구 상도로 193 (상도동),서울특별시,동작구,1
504,서울 동작구 흑석로 79 (흑석동),서울특별시,동작구,1
505,서울 동작구 흑석로 20 (상도동),서울특별시,동작구,1
506,서울 동작구 동작대로 119-1 (사당동),서울특별시,동작구,1
507,"서울 동작구 사당로16가길 96 (사당동) 1,2층",서울특별시,동작구,1
508,서울 동작구 여의대방로 194 (대방동),서울특별시,동작구,1
509,"서울 관악구 관악로 164 (봉천동, 대우디오슈페리움1단지)",서울특별시,관악구,1
510,서울 관악구 남부순환로 1369 (신림동),서울특별시,관악구,1
511,서울 관악구 남부순환로 1915 (봉천동),서울특별시,관악구,1
512,서울 관악구 남부순환로 1444 (신림동),서울특별시,관악구,1
513,서울 관악구 난곡로 60 (신림동),서울특별시,관악구,1
514,"서울 관악구 과천대로 909 (남현동, 남현프라자)",서울특별시,관악구,1
515,서울 관악구 신림로 91 (신림동),서울특별시,관악구,1
516,서울 관악구 봉천로 245 (봉천동),서울특별시,관악구,1
517,"서울 관악구 보라매로 62 (봉천동, 보라매삼성아파트)",서울특별시,관악구,1
518,서울 관악구 은천로 23 (봉천동),서울특별시,관악구,1
519,서울 관악구 남부순환로 1725 (봉천동),서울특별시,관악구,1
520,서울 관악구 남부순환로 1874 (봉천동),서울특별시,관악구,1
521,서울 관악구 과천대로 951 (남현동),서울특별시,관악구,1
522,"서울 관악구 관악로 195 (봉천동, 관악위버폴리스)",서울특별시,관악구,1
523,서울 관악구 남부순환로216길 2 (봉천동),서울특별시,관악구,1
524,서울 관악구 난곡로 368 (신림동),서울특별시,관악구,1
525,서울 관악구 난곡로 197 (신림동),서울특별시,관악구,1
526,서울 관악구 남부순환로 1541-1 (신림동),서울특별시,관악구,1
527,서울 관악구 호암로26길 17 (신림동),서울특별시,관악구,1
528,서울 관악구 남부순환로 1617 (신림동),서울특별시,관악구,1
529,서울 관악구 신림로 262-1 (신림동),서울특별시,관악구,1
530,서울 관악구 난곡로 250 (신림동),서울특별시,관악구,1
531,서울 관악구 신원로 16 (신림동),서울특별시,관악구,1
532,서울 관악구 신림로 328 (신림동),서울특별시,관악구,1
533,서울 관악구 관천로 52 (신림동),서울특별시,관악구,1
534,서울 관악구 봉천로6길 24 (신림동),서울특별시,관악구,1
535,서울 관악구 인헌길 17 (봉천동),서울특별시,관악구,1
536,"서울 관악구 쑥고개로 80 (봉천동, 제이빌딩)",서울특별시,관악구,1
537,서울 관악구 은천로 101 (봉천동),서울특별시,관악구,1
538,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",서울특별시,서초구,1
539,"서울 서초구 서초대로56길 22 (서초동, 성운빌딩)",서울특별시,서초구,1
540,"서울 서초구 바우뫼로 180 (양재동, 신송빌딩)",서울특별시,서초구,1
541,"서울 서초구 신반포로 50 (반포동, 구반포상가)",서울특별시,서초구,1
542,서울 서초구 서초동 ,서울특별시,서초구,1
543,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",서울특별시,서초구,1
544,서울 서초구 방배로 87 (방배동),서울특별시,서초구,1
545,"서울 서초구 동광로 1 (방배동, 대양빌딩)",서울특별시,서초구,1
546,서울 서초구 서초동 ,서울특별시,서초구,1
547,서울 서초구 서초동 ,서울특별시,서초구,1
548,서울 서초구 서초동,서울특별시,서초구,1
549,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",서울특별시,서초구,1
550,서울 서초구 서초동 ,서울특별시,서초구,1
